Vehicle ,RAM,storage,Trustfactor,Distance,TransmissionRate,Eligible
2163,89.5375,81.15625,73,32.3,37.03703704,62.60615741
2164,62.775,50.65,16,5.4,37.03703704,34.37240741
2165,74.85,68.70625,64,50.9,44.44444444,60.58013889
2166,22.4375,99.0625,25,63.8,48.14814815,51.68962963
2167,60.8875,15.43125,40,33.8,11.11111111,32.24597222
2168,95.125,20.81875,36,82.8,88.88888889,64.72652778
2169,51.7375,76.95625,31,20.4,14.81481481,38.98171296
2170,81.225,63.08125,65,98.6,37.03703704,68.98865741
2171,69.825,29.46875,46,4.6,18.51851852,33.6824537
2172,80.025,7.8375,62,55.1,33.33333333,47.65916667
2173,39.9375,9.53125,87,38,62.96296296,47.48634259
2174,62.6,44.7875,28,69.5,14.81481481,43.94046296
2175,76.95,99.6,79,8.2,96.2962963,72.00925926
2176,40.8375,37.55,51,91.7,37.03703704,51.62490741
2177,85.15,38.75,60,30.5,100,62.88
2178,14.85,74.9125,96,22.7,77.77777778,57.24805556
2179,37.35,79.80625,67,15.9,37.03703704,47.41865741
2180,68.5875,30.6625,26,11.3,55.55555556,38.42111111
2181,84.1625,54.48125,64,94.3,85.18518519,76.42578704
2182,70.85,49.85625,75,85.1,25.92592593,61.34643519
2183,53.975,7.3375,43,15.2,14.81481481,26.86546296
2184,83.4875,52.54375,75,82.7,33.33333333,65.41291667
2185,87.3125,76.86875,16,24.7,48.14814815,50.60587963
2186,83.1125,94.3375,59,52.8,22.22222222,62.29444444
2187,16.5875,67.40625,49,99.2,11.11111111,48.66097222
2188,33.5,15.6375,32,4.7,81.48148148,33.4637963
2189,40.3125,79.65,17,92.2,92.59259259,64.35101852
2190,86.1125,77.19375,54,94.8,48.14814815,72.05087963
2191,31.2,8.88125,12,25.9,33.33333333,22.26291667
2192,64.4125,9.4375,68,95.6,70.37037037,61.56407407
2193,28.2125,78.2875,47,93.2,77.77777778,64.89555556
2194,20.85,83.58125,87,57.2,18.51851852,53.4299537
2195,14.55,56.825,69,60.2,70.37037037,54.18907407
2196,78.8375,97.90625,85,2.1,11.11111111,54.99097222
2197,82.8625,30.86875,82,20.2,59.25925926,55.03810185
2198,54.7875,93.98125,94,19.4,70.37037037,66.50782407
2199,29.65,54.01875,77,32.4,74.07407407,53.42856481
2200,72.9,60.225,56,77.7,92.59259259,71.88351852
2201,77.5,16.2625,55,65,77.77777778,58.30805556
2202,70.225,80.0125,48,62.2,48.14814815,61.71712963
2203,87.35,71.4875,24,72.9,70.37037037,65.22157407
2204,30.375,58.4125,72,13.5,51.85185185,45.22787037
2205,85.175,65.4875,58,19.3,48.14814815,55.22212963
2206,20.375,50.34375,96,35,85.18518519,57.38078704
2207,46.4875,41.69375,71,10.9,22.22222222,38.46069444
2208,75.575,46.8,16,39.2,25.92592593,40.70018519
2209,89.9875,62.675,96,24.7,48.14814815,64.30212963
2210,95.2,99.85625,15,41.7,100,70.35125
2211,42.35,90.61875,92,78.7,22.22222222,65.17819444
2212,84.475,90.31875,56,4.4,40.74074074,55.18689815
2213,83.125,90.5,21,63.1,22.22222222,55.98944444
2214,98.8625,39.5,98,10.8,96.2962963,68.69175926
2215,86.7,8.26875,63,60.4,33.33333333,50.34041667
2216,25.0375,96.56875,79,27.5,81.48148148,61.9175463
2217,64.9875,20.61875,42,20.4,77.77777778,45.15680556
2218,63.925,32.25625,22,19.4,81.48148148,43.8125463
2219,76.5375,67.1125,45,6.9,51.85185185,49.48037037
2220,52.6,86.6375,67,69.6,59.25925926,67.01935185
2221,86.925,59.6125,20,70.3,59.25925926,59.21935185
2222,49.2625,36.61875,100,6.1,59.25925926,50.24810185
2223,25.5875,7.1375,97,44.2,29.62962963,40.71092593
2224,32.4625,18.7875,77,18.1,70.37037037,43.34407407
2225,27.9375,84.41875,24,97.8,33.33333333,53.49791667
2226,88.3375,52.7875,26,92.9,92.59259259,70.52351852
2227,50.675,74.31875,61,77.9,22.22222222,57.22319444
2228,15.95,32.1375,35,57.2,74.07407407,42.87231481
2229,53.6625,85.21875,12,44.3,81.48148148,55.3325463
2230,71.625,53.30625,30,58.9,81.48148148,59.0625463
2231,78.675,70.66875,18,45.5,96.2962963,61.82800926
2232,17.6875,42.74375,97,7,88.88888889,50.66402778
2233,81.0375,75.10625,69,99.3,40.74074074,73.03689815
2234,32.275,43.6875,72,29.6,96.2962963,54.77175926
2235,14.975,36.48125,91,37.4,37.03703704,43.37865741
2236,16.275,21.9,25,58.8,81.48148148,40.6912963
2237,81.5875,79.33125,57,48.5,22.22222222,57.72819444
2238,73.4875,24.125,36,94.5,96.2962963,64.88175926
2239,59.2125,73.425,60,76.6,44.44444444,62.73638889
2240,50.3125,83.825,20,60.8,14.81481481,45.95046296
2241,63.0125,44.5875,67,55.6,70.37037037,60.11407407
2242,64.1625,60.825,100,36.1,81.48148148,68.5137963
2243,79.3625,44.26875,58,75.8,25.92592593,56.67143519
2244,12.775,19.5625,84,88.8,25.92592593,46.21268519
2245,92.1125,50.41875,40,55.6,77.77777778,63.18180556
2246,16.875,69.2125,78,86.5,51.85185185,60.48787037
2247,99.8125,65.34375,74,11.1,40.74074074,58.19939815
2248,56.025,95.08125,92,89.4,96.2962963,85.76050926
2249,80.1375,49.55,62,36.7,48.14814815,55.30712963
2250,19.225,44.35,38,15.2,81.48148148,39.6512963
2251,91.2875,64.125,58,68,18.51851852,59.9862037
2252,79.7375,18.81875,24,44.6,59.25925926,45.28310185
2253,41.7125,55.9125,69,64.2,66.66666667,59.49833333
2254,56.9375,57.975,42,80.5,77.77777778,63.03805556
2255,66.225,46.35,11,33.6,29.62962963,37.36092593
2256,39.6375,28.18125,33,85,25.92592593,42.34893519
2257,87.9875,19.49375,67,49,14.81481481,47.65921296
2258,96.375,66.2875,66,47.6,59.25925926,67.10435185
2259,47.975,89.025,75,88.1,74.07407407,74.83481481
2260,51.3125,71.41875,58,27.1,44.44444444,50.45513889
2261,55.4,57.6375,33,68.6,81.48148148,59.2237963
2262,28.5,42.525,31,76.1,14.81481481,38.58796296
2263,63.45,22.59375,54,28.8,29.62962963,39.69467593
2264,98.2125,39.2875,43,20.5,40.74074074,48.34814815
2265,85.55,24.0625,55,62.7,85.18518519,62.49953704
2266,32.9625,50.55,31,92.6,92.59259259,59.94101852
2267,21.3125,15.5625,76,13.9,100,45.355
2268,51.85,23.85625,43,93.8,25.92592593,47.68643519
2269,67.5375,76.825,46,81.8,74.07407407,69.24731481
2270,44.8,61.80625,61,90.3,11.11111111,53.80347222
2271,98.8125,99.68125,50,81.2,25.92592593,71.12393519
2272,66.95,23.94375,85,29.8,51.85185185,51.50912037
2273,25.5625,69.7875,87,24,25.92592593,46.45518519
2274,71.8125,95.9875,58,68.6,85.18518519,75.91703704
2275,14.0125,57.09375,15,53.9,55.55555556,39.11236111
2276,22.7625,37.1125,92,96.6,18.51851852,53.3987037
2277,39.4,69.26875,63,16,44.44444444,46.42263889
2278,35.0875,25.8625,83,10.5,33.33333333,37.55666667
2279,30.6625,44.575,60,72.7,62.96296296,54.18009259
2280,37.95,49.55,90,11.1,96.2962963,56.97925926
2281,51.1125,18.95,81,78.1,25.92592593,51.01768519
2282,71.525,30.475,37,90.7,55.55555556,57.05111111
2283,76.175,85.39375,42,65,92.59259259,72.23226852
2284,41.075,79.95,46,5.6,77.77777778,50.08055556
2285,67.5125,14.325,90,86.9,66.66666667,65.08083333
2286,63.9875,75.81875,24,15.4,100,55.84125
2287,79.8,73.60625,48,38.5,29.62962963,53.90717593
2288,17.225,76.91875,80,45.4,48.14814815,53.53837963
2289,17.85,48.8625,79,77.4,55.55555556,55.73361111
2290,30.25,42.975,60,16.5,74.07407407,44.75981481
2291,82.5875,96.1625,12,54.5,62.96296296,61.64259259
2292,69.95,80.13125,24,79.9,48.14814815,60.42587963
2293,94.9625,98.8375,89,26.5,74.07407407,76.67481481
2294,64.525,12.55,41,41.7,25.92592593,37.14018519
2295,89.05,76.075,30,4.6,18.51851852,43.6487037
2296,66.475,19.7125,100,19.2,81.48148148,57.3737963
2297,69.525,12.35,75,97.1,25.92592593,55.98018519
2298,26.25,66.075,17,38.8,59.25925926,41.47685185
2299,15.4875,35.55,56,17.5,70.37037037,38.98157407
2300,90.2875,93.68125,34,75.2,44.44444444,67.52263889
2301,85.2875,14.3375,12,33.2,22.22222222,33.40944444
2302,53.35,44.5875,39,11,55.55555556,40.69861111
2303,96.3875,13.7875,24,42.8,85.18518519,52.43203704
2304,65.225,75.01875,17,4.6,44.44444444,41.25763889
2305,57.575,93.33125,83,35,33.33333333,60.44791667
2306,35.8625,13.99375,44,77.7,100,54.31125
2307,36.05,62.6,57,41.4,77.77777778,54.96555556
2308,92.1875,48.39375,68,24.2,88.88888889,64.33402778
2309,90.9125,55.6125,75,43.9,81.48148148,69.3812963
2310,16.0625,93.3375,95,79,55.55555556,67.79111111
2311,24.1375,62.4375,68,10.6,66.66666667,46.36833333
2312,31.8625,69.26875,69,52.7,92.59259259,63.08476852
2313,32.15,41.78125,34,97.4,66.66666667,54.39958333
2314,37.7,59.6875,12,14.9,14.81481481,27.82046296
2315,52.725,39.875,27,48.2,44.44444444,42.44888889
2316,17.8875,57.54375,68,55.5,96.2962963,59.04550926
2317,44.1125,59.0375,58,50,85.18518519,59.26703704
2318,89.625,24.70625,92,13.8,55.55555556,55.13736111
2319,14.3375,95.575,92,35,74.07407407,62.19731481
2320,80.05,91.625,47,96.3,48.14814815,72.62462963
2321,52.3625,19.725,69,55.2,70.37037037,53.33157407
2322,32.025,81.11875,55,68.8,96.2962963,66.64800926
2323,84.9375,74.0125,87,81.3,81.48148148,81.7462963
2324,78.8625,33.85,71,13.2,59.25925926,51.23435185
2325,58.2125,40.06875,26,5.6,22.22222222,30.42069444
2326,20.275,14.96875,48,18.5,22.22222222,24.79319444
2327,43.5375,50.68125,85,8,29.62962963,43.36967593
2328,31.5125,37.60625,75,83.5,62.96296296,58.11634259
2329,83.7625,28.45625,49,75.6,62.96296296,59.95634259
2330,71.2,26.61875,25,51,55.55555556,45.87486111
2331,12.65,70.13125,98,85.1,51.85185185,63.54662037
2332,99.05,18.35625,28,57,37.03703704,47.88865741
2333,63.85,53.99375,25,11.2,74.07407407,45.62356481
2334,36.4,20.6625,44,54.7,22.22222222,35.59694444
2335,98.625,24.14375,84,14.6,88.88888889,62.05152778
2336,85.3375,80.6625,71,58.6,70.37037037,73.19407407
2337,41.5625,47.16875,31,82.7,14.81481481,43.44921296
2338,65.7125,97.1125,89,57.5,11.11111111,64.08722222
2339,48.175,95.6625,65,26.7,92.59259259,65.62601852
2340,49.4375,27,43,16.7,100,47.2275
2341,29.4125,82.175,15,81.3,40.74074074,49.72564815
2342,51.4375,67.88125,80,94.4,33.33333333,65.41041667
2343,60.4,8.69375,68,19.6,22.22222222,35.78319444
2344,22.375,44.43125,59,85.2,81.48148148,58.4975463
2345,74.325,88.1125,59,39.6,74.07407407,67.02231481
2346,55.5625,8.55,89,13.4,85.18518519,50.33953704
2347,42.15,88.63125,67,65.5,11.11111111,54.87847222
2348,90.0125,22.98125,16,9.7,70.37037037,41.81282407
2349,25.0125,7.575,28,82.4,96.2962963,47.85675926
2350,42.025,50.44375,26,41.9,74.07407407,46.88856481
2351,20.6125,37.0375,66,47.5,74.07407407,49.04481481
2352,52.975,41.59375,53,92.1,88.88888889,65.71152778
2353,47.075,14.9125,55,3.5,14.81481481,27.06046296
2354,43.05,42.95,10,32.2,48.14814815,35.26962963
2355,66.625,68.34375,18,37.5,92.59259259,56.61226852
2356,89.975,62.84375,20,40.7,70.37037037,56.77782407
2357,61.05,65.38125,30,20,18.51851852,38.9899537
2358,43.7875,93.68125,14,78.9,85.18518519,63.11078704
2359,89.6875,15.44375,98,76.3,22.22222222,60.33069444
2360,13.25,69.3,81,68.6,37.03703704,53.83740741
2361,17.6375,97.8625,34,62.3,33.33333333,49.02666667
2362,67.3125,45.13125,92,21.3,74.07407407,59.96356481
2363,68.8,59.66875,46,10.7,44.44444444,45.92263889
2364,48.7625,63.9125,57,51.8,44.44444444,53.18388889
2365,66.2125,35.65625,80,5.4,51.85185185,47.82412037
2366,78.05,67.7125,53,40.1,100,67.7725
2367,51.3625,53.6875,69,41,92.59259259,61.52851852
2368,59.6875,10.4375,93,95.5,51.85185185,62.09537037
2369,61.5875,25.63125,80,7,77.77777778,50.39930556
2370,99.6625,73.75625,31,45,29.62962963,55.80967593
2371,44,22.70625,63,93.2,33.33333333,51.24791667
2372,66.6375,54.45,23,19.8,18.51851852,36.4812037
2373,97.175,22.9875,10,30.4,100,52.1125
2374,86.425,15.56875,51,62.2,85.18518519,60.07578704
2375,59.075,84.75625,76,5,62.96296296,57.55884259
2376,50.5375,43.23125,22,90.6,92.59259259,59.79226852
2377,67.9625,91.71875,41,79.3,100,75.99625
2378,74.3,13.075,85,53.3,11.11111111,47.35722222
2379,80.8125,6.50625,73,24.7,66.66666667,50.33708333
2380,97.45,72.6,70,47.9,88.88888889,75.36777778
2381,67.975,69.4625,44,24,100,61.0875
2382,97,17.21875,77,7.2,29.62962963,45.60967593
2383,64.075,38.1,98,3.3,14.81481481,43.65796296
2384,51.6625,74.2,91,53,18.51851852,57.6762037
2385,89.05,14.2625,28,37.5,88.88888889,51.54027778
2386,21.5875,22.80625,65,61.8,92.59259259,52.75726852
2387,95.9,62.58125,30,27.8,37.03703704,50.66365741
2388,34.7125,90.73125,57,37.7,100,64.02875
2389,49.45,30.5625,56,69,18.51851852,44.7062037
2390,60.1,47.79375,35,88.3,59.25925926,58.09060185
2391,89.0375,22.0875,50,94.2,62.96296296,63.65759259
2392,18.0375,97.275,61,6,37.03703704,43.86990741
2393,57.7125,50.21875,99,44.8,59.25925926,62.19810185
2394,93.325,81.74375,86,39.6,29.62962963,66.05967593
2395,23.9125,60.925,34,82.3,77.77777778,55.78305556
2396,14.425,52.625,76,61,33.33333333,47.47666667
2397,95.0875,53.80625,32,11.4,18.51851852,42.1624537
2398,39.9625,61.40625,24,96.9,96.2962963,63.71300926
2399,65.05,85.5625,29,80.7,14.81481481,55.02546296
2400,51.45,31.63125,11,34.9,14.81481481,28.75921296
2401,84.5,95.2375,78,91,62.96296296,82.34009259
2402,76.575,87.775,22,22.8,59.25925926,53.68185185
2403,77.0625,61.03125,20,33.5,22.22222222,42.76319444
2404,51.6875,65.45,31,1.5,37.03703704,37.33490741
2405,42.3,95.16875,73,65.2,96.2962963,74.39300926
2406,20.375,95.4,76,38.8,96.2962963,65.37425926
2407,53.525,19.59375,66,55.5,48.14814815,48.55337963
2408,17.1,9.26875,11,75.1,14.81481481,25.45671296
2409,75.4625,15.96875,65,59,33.33333333,49.75291667
2410,92.975,8.34375,85,9.8,66.66666667,52.55708333
2411,55.1375,97.20625,80,92.8,11.11111111,67.25097222
2412,42.875,84.2375,43,10.3,44.44444444,44.97138889
2413,94.5375,95.9375,90,24.3,11.11111111,63.17722222
2414,45.8625,70.73125,99,48.5,85.18518519,69.85578704
2415,88.725,31.05,93,87.4,70.37037037,74.10907407
2416,67.95,37.15625,75,2.6,92.59259259,55.05976852
2417,92.4625,52.13125,35,92.5,51.85185185,64.78912037
2418,26.15,18.6625,60,71.9,33.33333333,42.00916667
2419,72.25,60.025,16,11.1,81.48148148,48.1712963
2420,44.625,67.2125,94,35.6,37.03703704,55.69490741
2421,87.2875,19.11875,32,10.1,22.22222222,34.14569444
2422,53.4875,22.23125,41,2.1,100,43.76375
2423,81.6625,36.64375,57,18,48.14814815,48.29087963
2424,42.4375,57.76875,41,40.3,25.92592593,41.48643519
2425,71.55,72.30625,89,46.4,48.14814815,65.48087963
2426,91.175,91.64375,48,78.1,92.59259259,80.30226852
2427,65,74.70625,39,39,44.44444444,52.43013889
2428,96.4375,76.5,58,59.3,14.81481481,61.01046296
2429,76.925,46.43125,93,5.2,33.33333333,50.97791667
2430,33.225,14.05625,65,31.7,74.07407407,43.61106481
2431,43.375,61.4875,25,93.1,66.66666667,57.92583333
2432,54.4625,41.4625,73,20.3,96.2962963,57.10425926
2433,31.25,45.33125,85,83.7,44.44444444,57.94513889
2434,48.05,47.98125,97,7.7,96.2962963,59.40550926
2435,58.95,33.31875,68,4.8,96.2962963,52.27300926
2436,19.45,55.5,55,17.3,62.96296296,42.04259259
2437,96.6625,6.35,17,11.1,29.62962963,32.14842593
2438,96.525,94.0625,31,54.9,70.37037037,69.37157407
2439,77.3125,72.5375,100,50.9,11.11111111,62.37222222
2440,41.3625,8.83125,86,52.6,81.48148148,54.0550463
2441,26.9625,80.85,70,23,40.74074074,48.31064815
2442,26.9,79.8625,49,9,11.11111111,35.17472222
2443,49.9,94.0375,31,39.4,85.18518519,59.90453704
2444,87.7625,41.175,20,26.8,25.92592593,40.33268519
2445,53.1125,81.08125,58,83,66.66666667,68.37208333
2446,80.925,55.49375,10,15,92.59259259,50.80226852
2447,98.0375,15.725,83,24.8,74.07407407,59.12731481
2448,73.1375,20.61875,62,52.5,96.2962963,60.91050926
2449,46.6,80.64375,51,67.7,100,69.18875
2450,80.4375,24.6375,31,36.5,100,54.515
2451,61.1875,63.75625,52,65.9,51.85185185,58.93912037
2452,20.3625,45.13125,51,4.8,37.03703704,31.66615741
2453,42.3875,52.9125,75,4.4,29.62962963,40.86592593
2454,65.6125,74.24375,17,60.5,48.14814815,53.10087963
2455,47.625,50.7375,19,72.7,51.85185185,48.38287037
2456,35.3125,16.10625,39,47.2,29.62962963,33.44967593
2457,19.5125,67.7625,26,18.4,22.22222222,30.77944444
2458,59.9875,8.75,95,83.4,48.14814815,59.05712963
2459,36.4375,60.60625,76,61.9,25.92592593,52.17393519
2460,53.3125,94.375,28,75.9,33.33333333,56.98416667
2461,81.75,31.69375,38,78.6,74.07407407,60.82356481
2462,25.275,40.78125,30,7.8,62.96296296,33.36384259
2463,46.9,94.40625,62,20.2,70.37037037,58.77532407
2464,60.4375,63.90625,17,24.8,14.81481481,36.19171296
2465,77.15,73.4625,10,37.7,70.37037037,53.73657407
2466,47.5875,79.43125,93,63.8,62.96296296,69.35634259
2467,60.2625,70.725,75,32.5,59.25925926,59.54935185
2468,73.4375,49.40625,25,46.1,96.2962963,58.04800926
2469,58.3625,73.69375,80,64,44.44444444,64.10013889
2470,97.8,29.8625,48,34.1,33.33333333,48.61916667
2471,55.275,70.73125,53,25.5,22.22222222,45.34569444
2472,85.6375,33.30625,12,35.6,81.48148148,49.6050463
2473,28.1625,49.19375,48,12.6,88.88888889,45.36902778
2474,39.8375,43.3625,38,31.7,48.14814815,40.20962963
2475,43.7,24.46875,38,80.2,88.88888889,55.05152778
2476,26.3125,36.86875,31,66,100,52.03625
2477,66.1625,50.8625,76,89.2,33.33333333,63.11166667
2478,34.95,38.48125,81,58.5,22.22222222,47.03069444
2479,51.9,80.30625,12,40.3,96.2962963,56.16050926
2480,93.2,81.3875,48,73.1,88.88888889,76.91527778
2481,94.1875,26.125,61,30.1,81.48148148,58.5787963
2482,58.975,55.2875,51,82.8,66.66666667,62.94583333
2483,16.2875,82.46875,76,80.8,48.14814815,60.74087963
2484,94.2125,16.26875,60,83.8,14.81481481,53.81921296
2485,34.1875,85.3,88,97,37.03703704,68.30490741
2486,64.2875,17.7875,67,29.4,88.88888889,53.47277778
2487,61.5375,42.475,30,90.4,51.85185185,55.25287037
2488,79.95,30.2125,14,91.9,40.74074074,51.36064815
2489,98.2625,22.2625,18,33.6,40.74074074,42.57314815
2490,44.6125,83.3,71,77.7,11.11111111,57.54472222
2491,32.4125,99.3,57,69.2,44.44444444,60.47138889
2492,93.225,86.90625,30,74.5,81.48148148,73.2225463
2493,81.875,39.95625,43,50.6,37.03703704,50.49365741
2494,43.9,47.66875,82,19,18.51851852,42.2174537
2495,17.175,82.0375,29,82.7,44.44444444,51.07138889
2496,70.6625,98.69375,80,44.6,25.92592593,63.97643519
2497,58.7,8.85,97,3.7,85.18518519,50.68703704
2498,24.7375,11.08125,49,34.4,29.62962963,29.76967593
2499,58.425,66.9125,97,85.9,18.51851852,65.3512037
2500,72.9375,85.275,10,26.5,66.66666667,52.27583333
2501,38.4,36.825,23,3.7,70.37037037,34.45907407
2502,92.3625,67.69375,24,87,55.55555556,65.32236111
2503,29.3125,88.6,95,6.2,77.77777778,59.37805556
2504,50.725,66.55625,17,87.7,70.37037037,58.47032407
2505,36.0625,9.175,60,80,55.55555556,48.15861111
2506,67.7875,28.85625,13,63.4,14.81481481,37.57171296
2507,97.0125,53.3875,24,60.9,70.37037037,61.13407407
2508,93.1,36.0375,78,8.1,85.18518519,60.08453704
2509,41.925,30.875,67,63.6,14.81481481,43.64296296
2510,36.1,75.13125,64,11.5,74.07407407,52.16106481
2511,97.925,45.60625,41,61.3,22.22222222,53.61069444
2512,20.15,86.64375,17,64.5,77.77777778,53.21430556
2513,40.5875,61.0625,59,50.2,66.66666667,55.50333333
2514,16.35,66.84375,37,77.2,25.92592593,44.66393519
2515,34.6625,9.08125,78,51.1,33.33333333,41.23541667
2516,51.5,6.81875,17,78.5,55.55555556,41.87486111
2517,18.4,58.35,51,18.6,85.18518519,46.30703704
2518,68.925,39.6875,33,22.6,55.55555556,43.95361111
2519,91.9625,79.00625,31,75.7,18.51851852,59.2374537
2520,87.775,30.725,86,89.5,51.85185185,69.17037037
2521,24.6375,20.8125,61,32.2,100,47.73
2522,72.3375,90.71875,54,14.3,55.55555556,57.38236111
2523,54.2625,55.1625,10,78.2,33.33333333,46.19166667
2524,19.5875,36.30625,49,53.4,14.81481481,34.62171296
2525,62.9875,8.38125,25,60.1,77.77777778,46.84930556
2526,15.525,39.74375,80,18.4,29.62962963,36.65967593
2527,67.2875,72.5875,95,37,37.03703704,61.78240741
2528,20.0625,85.75625,37,70.9,18.51851852,46.4474537
2529,43.125,90.55625,15,88,100,67.33625
2530,85.6,97.14375,40,16.2,40.74074074,55.93689815
2531,84.9125,6.825,76,54.1,51.85185185,54.73787037
2532,49.075,15.19375,80,29.5,88.88888889,52.53152778
2533,41.15,76.58125,76,7.3,44.44444444,49.09513889
2534,97.475,27.85625,52,58.3,40.74074074,55.27439815
2535,60.375,33.25625,42,52.6,22.22222222,42.09069444
2536,65.675,11.9125,65,37.3,29.62962963,41.90342593
2537,80.6625,9.3375,70,78,100,67.6
2538,69.775,93.63125,17,64.3,33.33333333,55.60791667
2539,43.8,69.8,29,55.5,66.66666667,52.95333333
2540,63.95,44.23125,70,58.1,85.18518519,64.29328704
2541,65.2625,60.9875,63,49,51.85185185,58.02037037
2542,53.2375,35.61875,65,24.8,77.77777778,51.28680556
2543,26.3375,92.66875,24,21.8,96.2962963,52.22050926
2544,81.6375,72.43125,47,12.4,81.48148148,58.9900463
2545,41.9625,90.9375,96,35.9,11.11111111,55.18222222
2546,19.6125,51.4625,14,97,88.88888889,54.19277778
2547,30.0875,19.3125,76,86.6,59.25925926,54.25185185
2548,87.7,31.71875,62,59.5,59.25925926,60.03560185
2549,90.6125,53.0125,36,44.9,62.96296296,57.49759259
2550,86.3375,73.9875,98,50.3,81.48148148,78.0212963
2551,51.1375,56.31875,17,12.7,66.66666667,40.76458333
2552,32.0125,63.64375,72,14.8,92.59259259,55.00976852
2553,61.275,18.74375,49,75.3,40.74074074,49.01189815
2554,41.525,96.28125,30,4.2,85.18518519,51.43828704
2555,61.075,15.80625,17,74.9,70.37037037,47.83032407
2556,80.5875,22.925,12,56.6,25.92592593,39.60768519
